id,Smiles
8784,NC(=O)Cc1ccccc1Nc1cccc(OCCc2ccccc2)c1
8785,C=C1C(=O)[C@]23C[C@@H]4[C@H]5[C@]67CCC[C@@]5(C)CN4[C@@H]6[C@@H]2C[C@H]1[C@H](O)[C@@H]73
8786,Cc1noc(C)c1-c1cc(OCCCCCC(=O)NO)cc(C(=O)c2ccccc2)c1
8787,C=CCCn1cc(-c2cccc(C(=O)N3CCN(CCO)CC3)c2)c2cc[nH]c2c1=O
8788,CCOC(=O)C(Nc1ccc2ccccc2c1)C(=O)OCC
8789,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C(/C)c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1
8790,NC(=O)c1ccc(Oc2ccc3ccccc3c2)cc1
8791,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2OCc2ccccc2)c2cc[nH]c2c1=O
8792,O=C1CCC[C@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2ccccc2)N1
8793,CN(C)CCn1cnc(-c2cc(C(=O)O)ccn2)c1-c1ccc(Cl)c(F)c1
8794,O=C(NO)c1cnc(NC2(c3cc(Cl)cc(Cl)c3)CC2)nc1
8795,Oc1ccc2c(NCCN3CCC(COc4ccc5c(NCCCc6ccccc6)ncnc5c4)CC3)ccnc2c1
8796,NNCCc1ccccc1
8797,Nc1cc(F)ccc1NC(=O)CCCCCN1CCc2cc(F)ccc2C1=O
8798,O=C1C=CC(=O)C(c2ccc(CN3CCOCC3)c(NS(=O)(=O)c3ccc(Cl)cc3)c2)=C1
8799,CN1C(=O)c2ccccc2S(=O)(=O)c2cc(N[C@H]3CC[C@H](O)CC3)ncc21
8800,CCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1
8801,COc1ccc(OC)c(-c2ccc(CN3CCOCC3)c(NS(=O)(=O)c3ccccc3)c2)c1
8802,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C(F)=C/CCS)NC1=O
8803,Cn1c(=O)c(=O)n(C)c2cc(N3CCCCC3)c(NS(=O)(=O)c3ccc4c(c3)CCCC4)cc21
8804,CCCCN(CCCC)Cc1c(C)nc2cc(/C=C/C(=O)NO)ccn12
8805,C[n+]1cccc2c(Br)ccc([O-])c21.O
8806,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cn2ccccc2n1
8807,C#CCSc1nc(NNC(N)=O)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)n1
8808,NC(=O)c1cncc(OCc2cccc(NC(=O)c3c[nH]c4ccccc34)c2)c1
8809,CN(C)CCc1cc2c(c3c1ccc1ccccc13)OCO2.Cl
8810,Cc1ccccc1C(=O)C1Cc2c(ccc3ccccc23)OC1=O
8811,CCN(c1cc(/C=C/c2cccc(CN(C)C)c2)cc(C(=O)NCc2c3c(c(C)[nH]c2=O)CCCC3)c1C)C1CCOCC1
8812,COc1cccc(OC)c1C(=O)Nc1ncnc2[nH]cnc12
8813,COc1cc2ccn(CCOc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)c2cc1OC
8814,CC(C)c1cc(C(=O)N2CCc3cc(NCc4ccc(C(=O)NO)cc4)ccc32)c(O)cc1O
8815,COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccccc4)C3)c2cc1OC
8816,CCOC(=O)c1ccc(NS(=O)(=O)c2cccc(C(=O)OC)c2)cc1
8817,O=C(CCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)NO
8818,Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2ccccc21
8819,CCCCC1Oc2cc(-c3c(C)noc3C)ccc2NC1=O
8820,COc1ccc(S(=O)(=O)N[C@@H](CCCCCC(C)=O)c2ncc(-c3ccccc3)[nH]2)cc1
8821,COCC#CC1c2cc(O)c(OC)cc2CCN1C
8822,NC1CC1c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)COc2ccccc2)cc1
8823,CNCC(O)CN1CCc2c(cccc2OCc2ccc(-c3nccs3)cc2)C1
8824,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(CC(F)F)C2
8825,CCn1nc(C)c2c1C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1F
8826,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCCC1
8827,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1N1CCN(C)CC1
8828,Cc1cc(-c2nc3ccc(C4CCN(C)C(=O)C4)cc3n2[C@@H](C)c2ccccc2)cn(C)c1=O
8829,O=C1CN(C(=O)Cc2ccc(Cl)cc2)c2ccccc2N1
8830,CCn1c(=O)[nH]c(=O)c2c(-c3ccc(C)cc3)c3c(nc21)COC3=O
8831,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O
8832,CCOC(=O)c1c(NS(=O)(=O)c2ccccc2)n(CCCOC)c2nc3ccccc3nc12
8833,COc1ccc2nc(-c3cc(C)c(=O)n(C)c3)n(Cc3ccccc3)c2c1
8834,O=C(COc1ccccc1N1CCOCC1)NC[C@@H](O)CN1CCc2ccccc2C1
8835,O=C(NO)c1cnc(NC(c2ccc(F)cc2)c2ccc(F)cc2)nc1
8836,CCCCCn1c(SC(C)CC)nc2c1c(=O)[nH]c(=O)n2C
8837,Cc1cc(-c2nc3cnc(C(C)C)cc3n2[C@@H](C)c2ccccn2)cn(C)c1=O
8838,COc1ccc(-c2cc(=O)n(-c3nc4ccccc4[nH]3)[nH]2)cc1
8839,CS(=O)(=O)N1CCc2c(cccc2OCC(=O)NCC(O)CN2CCc3ccccc3C2)C1
8840,CCOC(=O)CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1
8841,CC(C)(C)OC(=O)CC[C@@H]1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)O)C1=O
8842,C[C@H](OCc1ccccc1)[C@@H]1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)O)C1=O
8843,Cc1cccc(NC(=O)[C@H](CCCCCS)NC(=O)[C@H]2CCC(=O)N2C)c1
8844,O=C(O)c1cccc(=S)n1O
8845,CCSCC(C(=O)c1ccc(Cl)cc1)n1cnc2ccccc21
8846,CN1CCN(CC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)c(=O)n3C)CC1
8847,Fc1ccccc1Cn1cc(CSC(=S)N2CCN(c3ncccn3)CC2)nn1
8848,O=C(Nc1ccccc1)[C@H](CCCCCS)NC(=O)[C@H]1CCCNC1=O
8849,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCCC1
8850,O=C(NO)c1ccc(CNc2cc3c([nH]c4ccccc43)c(-c3ccc([N+](=O)[O-])cc3)n2)cc1
8851,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@H](CCCNC(=N)N)C(=O)NC1(C(=O)NC(c2ccc(F)cc2)c2ccc(F)cc2)CCCC1
8852,CNC(=O)Nc1ccc2c(c1)CC[C@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C)C1=O
8853,CCC(O)(CC)c1cc(-c2c(C)noc2C)cc2c1nc(C1CC1)n2C
8854,CCS(=O)(=O)c1ccc(N2CCCC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
8855,O=C(O)CCNC(=O)CCCSC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1
8856,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(OCc3ccccc3)cc2)CC1
8857,O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccc(Br)cc1
8858,CC(C)(C)SCC(C(=O)c1ccc(Cl)cc1)n1cnc2ccccc21
8859,CCN(CC)CCSc1ccc(/C=C/C(=O)NO)cc1NC
8860,O=C(CCCCCn1c2c(c3ccccc31)CCCC2)NO
8861,CC(C)OC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(C#N)c1)CC(C)(C)O2
8862,COc1ccccc1CCn1c(=O)c2ccccc2n(Cc2ccc(C(=O)NO)cc2)c1=O
8863,O=C(Nc1ccc(Cl)cn1)c1c(F)c(F)c(F)c(F)c1F
8864,Cn1c(=O)nc2oc3ccccc3cc-2c1=O
8865,Cc1nnc2c(NC3CCN(S(=O)(=O)C4CCNC4)CC3)cc(N(C)Cc3ccccc3)nn12
8866,CCC(Sc1nc(C)cc(C)n1)C(=O)Nc1ncc(Cc2cccc3ccc(Cl)cc23)s1
8867,CNc1cc(C)nc(Nc2ccc(Cl)c(C3=CCNCCC3)c2)n1
8868,Cc1cc(C)c(CNC(=O)c2cc(-c3cnn(CCN4CCOCC4)c3)cc(N(C)[C@H]3CC[C@@H](N)CC3)c2C)c(=O)[nH]1
8869,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCS(=O)(=O)CC3)nc2cc1OCCCN1CCCC1
8870,NC[C@@H]1C[C@H]1c1ccccc1
8871,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CN(C(=O)OC(C)(C)C)C4)ccc1c23
8872,Cc1cc(C)nc(S[C@H](C)C(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
8873,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2
8874,CCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CN(C)C
8875,CC1(C)c2cccc(C(=O)NO)c2CN1c1ccc(C(F)(F)F)cn1
8876,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)C[C@@H](C(N)=O)N(C(=O)C(=C)C)C3)c1
8877,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccc(OCCCCCn2cc(CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)cc1
8878,Cn1cc(-c2cc(NC(=O)C(C)(C)C)ccc2Oc2ccc(F)cc2F)c2cc[nH]c2c1=O
8879,Cc1occc1-c1nnc2sc(CCc3ccccc3)nn12
8880,CN(CC(=O)Nc1ccccc1Cl)C(=O)COC(=O)c1ccc([N+](=O)[O-])s1
8881,Cc1nnc2c3ccccc3c(N[C@@H](C)[C@H](c3ccccc3)N(C)C)nn12
8882,COc1ccc(Cl)cc1-c1cccc(OCC(O)CN2CCc3ccccc3C2)c1
8883,CCN(CC)CCn1c2ccccc2c2nc3ccccc3nc21
8884,Cc1noc(C)c1-c1ccc2c(c1)c(CCc1ccccc1)cn2CCCCCC(=O)NO
8885,Cl.NCc1ccc(O)c2ccccc12
8886,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1ccc(O)cc1)CC2
8887,Cl.Cl.S=C(NCCCNCCCCCCCNCCCNC(=S)NCc1ccccc1)NCc1ccccc1
8888,CCOc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1CCCN(C)C
8889,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@@H](C)N1
8890,c1ccc(C2C[C@@H]2NCc2cnc3ccccc3c2)cc1
8891,CCN(C(=O)CO)[C@@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
8892,CCNS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3ccccc23)c1
8893,O=C(CCNCCc1ccc(Cl)c(Cl)c1)N(CCNCCN1CCCC1)C1CCCCC1
8894,COc1ccccc1Oc1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2[nH]ccc12
8895,O[C@@H]1[C@@H](CS[C@H]2CCNC2)O[C@@H](n2cnc3c(NCCc4ccc(-c5ccccc5)cc4)nc(Cl)nc32)[C@@H]1O
8896,Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1C(c1ccc(Cl)cc1)=NC2
8897,CC1(C)Oc2cc(NS(=O)(=O)c3ccc(F)cc3F)ccc2NC1=O
8898,O=C(CCCCCNC(=O)NC(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)NO
8899,O=C(NO)c1cccc(-c2cn(Cc3ccccc3)nn2)c1
8900,COc1ccc(COc2ccnn2-c2cc(C(=O)O)ccn2)cc1
8901,CC(Nc1ncc2c(N)nc(N)nc2n1)c1ccccc1
8902,COc1ccc(NS(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1OC
8903,O=C(N/N=C1\CCc2cccc(O)c21)c1cccc(S(=O)(=O)N2CCOCC2)c1
8904,CN1CCc2c(cccc2Nc2cnn(C)c(=O)c2Cl)C1
8905,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)C[C@@H](C(N)=O)N(C(=O)/C(C)=C/C)C3)c1
8906,CC(=O)Nc1ccccc1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1
8907,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8908,CN(c1ccc2c(ccc(=O)n2C)c1)S(=O)(=O)c1ccc(C#N)cc1
8909,Nc1cc(NC(=O)Nc2cccc(C(=O)Nc3cccc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)c3)c2)cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
8910,CC(SC1c2ccccc2Sc2ccccc21)C(=O)N1CCCC1
8911,O=C(/C=C/c1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO
8912,CCN1C(=O)c2cccc3c(S(=O)(=O)N4CCC(N)CC4)ccc1c23
8913,O=C(NCC1CC1)c1ccc(-n2ccnc2)c2ccoc12
8914,C/C(=N\NC(=O)c1cccc(N2CCOCC2)c1)c1cc(Cl)ccc1O
8915,O=C(CCCNC(=O)CC[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O)NO
8916,COc1ccc(-c2nc(=O)n(Cc3c(C)noc3C)c3sc4c(c23)CCC(C(C)(C)C)C4)cc1
8917,O=C1c2cccc(Sc3ccccc3)c2C(=O)c2c(Sc3ccccc3)cccc21
8918,CCC(=O)CCCCCC(Oc1ccc2ccccc2c1)c1ncc(Cc2ccccc2)[nH]1
8919,CNc1cc(C)nc(Nc2ccc(OC)c(C3CCCNCC3)c2)n1
8920,COc1ccc(Cn2cnc3sc4c(c3c2=O)CCC(NCCNC(C)=O)C4)c2ccccc12
8921,O=C(O)c1ccnc(-n2nccc2OCc2cccc(O)c2)c1
8922,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(O)c([N+](=O)[O-])c3)c(=O)n2C1c1ccccc1OC
8923,CCS(=O)(=O)Nc1ccc(OCC2CC2)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
8924,Cc1ccc(C#N)c(OCc2ccc(C(=O)Nc3ccccc3N)cc2)n1
8925,Cc1nnc2c(N(C)S(=O)(=O)c3ccccc3)nc3ccccc3n12
8926,Cc1cc(-c2nc3ccc(N)cc3n2Cc2ccccc2)cn(C)c1=O
8927,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3cccnc3)cc2)CC1
8928,Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)c4ccccc4)cc3)ccc2N2CCN(C)CC2)c1Cl
8929,CCCCCCNC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccccc1
8930,O=C(C=CN1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O
8931,CCOc1cc(=O)n(C)cc1-c1cc(N(Cc2ccccc2)S(=O)(=O)Cc2ccccc2)ccc1Oc1ccc(F)cc1F
8932,COc1cc2c(NC3CCN(C)CC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1
8933,Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCCC(=O)NO)cc4)n3)cc2nn1C
8934,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3ccncc3)cc2)CC1
8935,O=[N+]([O-])c1cccc2ccccc12
8936,Cc1ccc2[nH]cc(C(=O)On3nnc4ncccc43)c2c1
8937,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O
8938,Nc1ccccc1NC(=O)CCCCCCC(=O)Nc1ccccc1N
8939,COc1ccc(-c2noc(CCCCCCC(=O)C(F)(F)F)n2)cc1
8940,C[C@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1
8941,O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc2c(c1)OCO2
8942,CCOc1cc(=O)n(C)cc1-c1cc(NCc2ccn(CC)n2)ccc1Oc1ccc(F)cc1F
8943,Clc1ccc(C2CN(c3ccccc3)N=C2c2ccco2)cc1
8944,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)c1[nH]c(C)c2c1CCCCC2=O
8945,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)nc3c2cnn3C(C)C)c(=O)[nH]1
8946,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(cnn4C)c3)c2N1
8947,COc1cc2c(NC3CCN(C4CC4)CC3)nc(N3CCS(=O)(=O)CC3)nc2cc1OCCCN1CCCC1
8948,CN1CCCC(Nc2cnn(C)c(=O)c2Cl)C1
8949,Oc1cc(Cc2cccc(Cl)c2)nn1-c1cc(-c2nnn[nH]2)ccn1
8950,CC(=O)N[C@H]1CC[C@H](N(C)c2cc(-c3cnn(C)c3)cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)c2C)CC1
8951,CCOc1ccc(C(C)=O)cc1NC(=O)c1cccc(C(=O)O)c1
8952,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N(C)[C@@H](CCCCN(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O)[C@@H](C)O
8953,Cc1cc(C)c(CNC(=O)c2cc(-c3cnn(C)c3)cc(N(C)C3CCNCC3)c2C)c(=O)[nH]1
8954,CNCc1ccccc1Sc1cccc(O)c1.O=C(O)/C=C\C(=O)O
8955,CCN(c1cc(-c2ccc(N3CCNCC3)nc2)cc(C(=O)NCc2c(C(C)C)cc(C)[nH]c2=O)c1C)C1CCOCC1
8956,CN(C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)c1ccc(C2CC2N)cc1
8957,N#Cc1cccc(-c2cncc(C(=O)N3CC(=O)Nc4ccccc43)c2)c1
8958,CCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CN(CC)CCC(C)C
8959,Fc1cc(Br)cc2c1C1=NCCN1C(=S)S2
8960,O=C1c2ccccc2-c2onc3c(N4CCN(c5ccccc5)CC4)cc(NCCN4CCCC4)c1c23
8961,CCN(c1cc(/C=C/c2ccc(CN3C[C@H](C)O[C@H](C)C3)cc2)cc(C(=O)NCc2c3c(c(C)[nH]c2=O)CCCC3)c1C)C1CCOCC1
8962,O=C(O)c1cc(S(F)(F)(F)(F)F)cc(NS(=O)(=O)c2cc(Br)cc3cccnc23)c1O
8963,CSCC[C@H](NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](Cc1c[nH]cn1)NC(C)=O)C(N)=O
8964,Cc1cc(/N=N/c2ccc(S(=O)(=O)N(C)c3ccccn3)cc2)cc(C)c1O
8965,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCO)NO
8966,N#Cc1ccccc1OCC(=O)NCC(O)CN1CCc2ccccc2C1
8967,COc1cc2c(Nc3ccccc3F)c(C(N)=O)cnc2cc1-c1c(C)noc1C
8968,Cc1noc(C)c1-c1ccc2nc(N3CCN(CCO)CC3)nc(NCc3cccc(Cl)c3)c2c1
8969,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C)nn3C(C)(C)C)c12
8970,C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CCN)NC2=O
8971,O=C(Nc1cccnn1)c1cccc(-c2ccc3ccccc3c2)c1
8972,O=C(NO)c1ccc(/C=C/c2ccccc2O)o1
8973,CCN(c1cc(-c2cncnc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1
8974,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)Cc1cccnc1)NC(=O)[C@H](C)NC(C)=O
8975,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3C[C@H]3CCCO3)cn12
8976,CNc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1
8977,Cc1noc(C)c1-c1nc2sc3c(c2c(=O)[nH]1)CCN(CCCCCC(=O)NO)C3
8978,Cc1n[nH]c(C)c1-c1cc(-c2c(C)noc2C)cc2[nH]c(NC3CC3)nc12
8979,Cc1cc(C)nc(SCC(=O)Nc2ccc(Sc3ccc(C(F)(F)F)cc3)cc2)n1
8980,Cn1c(=O)n(C)c2cc(NS(=O)(=O)c3ccc4c(c3)CCC(C)(C)O4)ccc21
8981,CNC(=O)c1cc(Cl)cc(NS(=O)(=O)c2cc(Br)ccc2O)c1O
8982,CCCS(=O)(=O)Nc1ccc(Oc2c(F)cc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1
8983,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cccc(C(F)(F)F)c1
8984,O=C(COc1ccccc1S(=O)(=O)N1CCCC1)NCC(O)CN1CCc2ccccc2C1
8985,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3cccnc3)CO2)cc1
8986,N#Cc1c(N)n(CC2CC2)c2ccc(Oc3ccc(NC(=O)CN)cc3)cc12
8987,CN(C)c1ccc(C/C(=N\O)C(=O)NCCS)cc1
8988,CN(c1ccc(Br)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(F)cn2)c1
8989,CCS(=O)(=O)c1ccc(Oc2cccc(NS(=O)(=O)c3ccccc3F)c2)c(-c2cn(C)c(=O)c3cncn23)c1
8990,N#Cc1ccc2c(c1)SC(=S)N1CCN=C21
8991,Cc1cc(C)c(CNC(=O)c2cc(-c3cnc(N4CCNCC4)c4ccccc34)cc3c2C(C)CN3C2CCOCC2)c(=O)[nH]1
8992,CC(=O)Nc1cccc(Nc2nc(C)cc(C)n2)c1
8993,COc1cccc(C(=O)N2CCN(C(=O)COc3ccc(NC(N)=O)c(C)c3)CC2)c1OC
8994,Cc1cc(COc2cc(C(=O)N3CCCC(N(C)C)C3)nn2-c2ccc(C#N)cc2)on1
8995,Cc1cc2onc(C)c2cc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
8996,O=C(/C=C/c1ccc2c(c1)CN(CCc1c[nH]c3ccccc13)C2)NO
8997,CN[C@H]1CC[C@H](CS(=O)(=O)N2CCC(NC(=O)c3cc(C4CC4)on3)CC2)CC1
8998,N#Cc1c(-c2ccccc2)cc(-c2cccs2)nc1SCC(=O)NCC(=O)O
8999,CNCc1ccccc1OCc1ccccc1F.Cl
9000,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(=O)OCC)CC2
9001,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C(=O)N1CCNCC1
9002,O=C(Nc1cccc(-c2cn3c(CN4CCNCC4)csc3n2)c1)c1cnc2ccccc2c1
9003,CCN(c1cc(-c2ccc(CNCCO)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
9004,Cc1ccccc1C(=O)NC(=S)Nc1ccc(NC(=O)CCCCN(C)C)cc1
9005,Cn1cc(/C=C/C(=O)c2cccc(F)c2)cc1/C=C/C(=O)NO
9006,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCCC4)ccc1c23
9007,CCOC(=O)c1c(N)sc(C(=O)Nc2cc(OC)c(Cl)cc2OC)c1C
9008,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccsc3)ccc2N)cc1
9009,COc1ccc(Oc2cc3c(cc2NC(=O)c2ccccc2F)n(C)c(=O)c(=O)n3C)cc1
9010,CNc1cc(N(C)Cc2ccc(F)cc2)nn2c(C)nnc12
9011,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(N)=O
9012,CCN(CC)CCn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21
9013,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1.Cl
9014,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)cc2)c1
9015,O=c1c2c3c(sc2ncn1Cc1ccccc1)CC(NCC1CCCO1)CC3
9016,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
9017,CN(Cc1ccccc1)S(=O)(=O)c1csc(C(=O)C(F)(F)F)c1
9018,CCOC(=O)N1CCSC(c2cccs2)CC1
9019,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccnnc1
9020,COc1ccc(-c2cn3c(n2)CCC3)cc1
9021,O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)nc1
9022,OC(COc1cccc(-c2ccc3ncn(-c4ccccc4)c3c2)c1)CN1CCc2ccccc2C1
9023,COc1ccc(NC(=O)[C@@H]2Cc3ccc(OCC(=O)NO)cc3CN2C(=O)[C@@H](N)Cc2ccccc2)cc1.Cl
9024,Cn1c(=O)c(=O)n(C)c2cc(N3CCCC3)c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)cc21
9025,O=C(CCN1CCc2ccccc2C1c1ccc(C(F)(F)F)cc1)NO
9026,O=C(NC(c1ccccc1)c1ccccc1)c1cc(-c2cc3ccccc3o2)nc2ccccc12
9027,COc1cc(=O)n(C)nc1-c1cc(NS(C)(=O)=O)ccc1Oc1ccccc1
9028,COC(=O)NC[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-c2c(C)noc21
9029,COc1cc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3ccc(/C=C/C(=O)NO)cc3)c2)cc(OC)c1OC
9030,C=CCCN1C(=O)[C@@H](C)N(C2CCOCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ccc21
9031,COc1cc2nc(N(C)CCN3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC
9032,O=[N+]([O-])c1ccc(N(CCO)CCO)c2c1no[n+]2[O-]
9033,O=C(NO)c1cnc(NCCc2cccc(Cl)c2)nc1
9034,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cc(Cl)cc(Cl)c1
9035,C=CCN1C(=O)NC(=O)/C(=C(/C)NCc2cc(OC)cc(OC)c2)C1=O
9036,CCN1CCN(C(=S)c2ccc(-c3ccccc3)cc2)CC1
9037,CN(C)c1ccc(Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1
